ProductID,ProductName,Category,Price,Barcode
6961,Daily Milk Dishwashing Liquid 1415g,Household,3704,890100006961
6962,Chase Up Basmati Rice 1594g,Grains & Rice,1371,890100006962
6963,Dairy Fresh Oats 1474g,Grains & Rice,2599,890100006963
6964,Happy Farm Chocolate 1555g,Snacks,4022,890100006964
6965,Gujranwala Coffee 699ml,Beverages,3652,890100006965
6966,Sunflower Hand Wash 773g,Household,3807,890100006966
6967,Daily Milk Wheat Flour 646g,Grains & Rice,1233,890100006967
6968,Nestle Biscuits 381g,Snacks,2905,890100006968
6969,Sunflower Soft Drink 963ml,Beverages,3688,890100006969
6970,Gujranwala Yogurt 778ml,Dairy,4124,890100006970
6971,Dairy Fresh Wheat Flour 190g,Grains & Rice,3487,890100006971
6972,Dairy Fresh Chips 1632g,Snacks,4891,890100006972
6973,Dairy Fresh Coffee 884ml,Beverages,1911,890100006973
6974,Nestle Coffee 1233ml,Beverages,2926,890100006974
6975,Gujranwala Dishwashing Liquid 1951g,Household,4020,890100006975
6976,Sunflower Basmati Rice 235g,Grains & Rice,2966,890100006976
6977,Nestle Soap 1858g,Household,1138,890100006977
6978,Nestle Cleaning Powder 1462g,Household,3411,890100006978
6979,Dairy Fresh Cleaning Powder 1385g,Household,915,890100006979
6980,Nestle Toothpaste 1486g,Personal Care,4970,890100006980
6981,Daily Milk Detergent 1524g,Household,1530,890100006981
6982,Chase Up Biscuits 1363g,Snacks,4338,890100006982
6983,Nature's Best Toothpaste 1218g,Personal Care,4375,890100006983
6984,Dairy Fresh Biscuits 829g,Snacks,3844,890100006984
6985,Dairy Fresh Soft Drink 1382ml,Beverages,4903,890100006985
6986,Happy Farm Shampoo 1252g,Personal Care,3030,890100006986
6987,Happy Farm Cheese 474ml,Dairy,2734,890100006987
6988,Daily Milk Yogurt 332ml,Dairy,3425,890100006988
6989,Gujranwala Cleaning Powder 270g,Household,3738,890100006989
6990,Chase Up Maize 1820g,Grains & Rice,4414,890100006990
6991,Chase Up Oats 641g,Grains & Rice,3018,890100006991
6992,Happy Farm Milk 1605ml,Dairy,2089,890100006992
6993,Sunflower Soap 387g,Household,4036,890100006993
6994,Daily Milk Energy Drink 1605ml,Beverages,2066,890100006994
6995,Chase Up Wheat Flour 1720g,Grains & Rice,2266,890100006995
6996,Dairy Fresh Soap 907g,Personal Care,3313,890100006996
6997,Nature's Best Shampoo 587g,Personal Care,1269,890100006997
6998,Chase Up Nuts 837g,Snacks,4941,890100006998
6999,Chase Up Soap 475g,Personal Care,4594,890100006999
7000,Chase Up Corn Flour 1262g,Grains & Rice,1874,890100007000
7001,Dairy Fresh Oats 1686g,Grains & Rice,3996,890100007001
7002,Happy Farm Chocolate 816g,Snacks,54,890100007002
7003,Gujranwala Shampoo 549g,Personal Care,3882,890100007003
7004,Gujranwala Soft Drink 661ml,Beverages,3331,890100007004
7005,Nature's Best Juice 273ml,Beverages,1935,890100007005
7006,Chase Up Soap 1627g,Personal Care,2968,890100007006
7007,Chase Up Soap 1563g,Household,1667,890100007007
7008,Nature's Best Toothpaste 1584g,Personal Care,1026,890100007008
7009,Nature's Best Juice 176ml,Beverages,4983,890100007009
7010,Nature's Best Nuts 1006g,Snacks,823,890100007010
7011,Nature's Best Nuts 516g,Snacks,3380,890100007011
7012,Nestle Detergent 1564g,Household,1547,890100007012
7013,Gujranwala Soft Drink 932ml,Beverages,1737,890100007013
7014,Happy Farm Soap 852g,Personal Care,601,890100007014
7015,Daily Milk Corn Flour 841g,Grains & Rice,2678,890100007015
7016,Nestle Juice 549ml,Beverages,153,890100007016
7017,Daily Milk Maize 588g,Grains & Rice,2778,890100007017
7018,Gujranwala Shampoo 483g,Personal Care,1368,890100007018
7019,Nature's Best Detergent 1630g,Household,53,890100007019
7020,Chase Up Shampoo 1698g,Personal Care,2830,890100007020
7021,Nature's Best Soft Drink 1974ml,Beverages,2576,890100007021
7022,Gujranwala Coffee 949ml,Beverages,2939,890100007022
7023,Sunflower Maize 1582g,Grains & Rice,1455,890100007023
7024,Daily Milk Milk Powder 165ml,Dairy,4546,890100007024
7025,Gujranwala Shampoo 1824g,Personal Care,3574,890100007025
7026,Nature's Best Nuts 191g,Snacks,4097,890100007026
7027,Chase Up Cleaning Powder 167g,Household,3913,890100007027
7028,Dairy Fresh Corn Flour 1187g,Grains & Rice,3127,890100007028
7029,Dairy Fresh Yogurt 623ml,Dairy,2503,890100007029
7030,Nature's Best Soap 251g,Personal Care,4389,890100007030
7031,Daily Milk Cookies 1690g,Snacks,2154,890100007031
7032,Nestle Dishwashing Liquid 688g,Household,3289,890100007032
7033,Daily Milk Cookies 377g,Snacks,2154,890100007033
7034,Daily Milk Milk Powder 113ml,Dairy,91,890100007034
7035,Gujranwala Butter 1083ml,Dairy,2756,890100007035
7036,Gujranwala Soft Drink 1494ml,Beverages,980,890100007036
7037,Nestle Coffee 752ml,Beverages,3202,890100007037
7038,Daily Milk Cookies 1679g,Snacks,1905,890100007038
7039,Chase Up Nuts 253g,Snacks,3385,890100007039
7040,Gujranwala Energy Drink 1685ml,Beverages,4703,890100007040
7041,Nestle Sanitizer 1570g,Personal Care,1233,890100007041
7042,Happy Farm Milk 1043ml,Dairy,1720,890100007042
7043,Gujranwala Cookies 1884g,Snacks,2717,890100007043
7044,Dairy Fresh Energy Drink 1890ml,Beverages,375,890100007044
7045,Dairy Fresh Detergent 1133g,Household,740,890100007045
7046,Chase Up Oats 1490g,Grains & Rice,3786,890100007046
7047,Sunflower Soft Drink 1885ml,Beverages,3862,890100007047
7048,Nestle Soap 1791g,Household,990,890100007048
7049,Gujranwala Juice 735ml,Beverages,1517,890100007049
7050,Chase Up Cookies 1552g,Snacks,4971,890100007050
7051,Nature's Best Chocolate 292g,Snacks,798,890100007051
7052,Sunflower Milk Powder 1385ml,Dairy,750,890100007052
7053,Gujranwala Biscuits 539g,Snacks,637,890100007053
7054,Dairy Fresh Hand Wash 1104g,Household,4942,890100007054
7055,Happy Farm Nuts 1817g,Snacks,4308,890100007055
7056,Happy Farm Detergent 1249g,Household,4715,890100007056
7057,Dairy Fresh Dishwashing Liquid 851g,Household,2355,890100007057
7058,Nestle Nuts 1829g,Snacks,754,890100007058
7059,Happy Farm Basmati Rice 1559g,Grains & Rice,717,890100007059
7060,Daily Milk Shampoo 965g,Personal Care,596,890100007060
7061,Happy Farm Milk Powder 363ml,Dairy,2776,890100007061
7062,Dairy Fresh Tea 1496ml,Beverages,575,890100007062
7063,Nature's Best Soft Drink 1402ml,Beverages,2758,890100007063
7064,Daily Milk Milk 1976ml,Dairy,4078,890100007064
7065,Chase Up Dishwashing Liquid 1582g,Household,2053,890100007065
7066,Happy Farm Wheat Flour 725g,Grains & Rice,4554,890100007066
7067,Daily Milk Butter 285ml,Dairy,2940,890100007067
7068,Gujranwala Maize 1386g,Grains & Rice,189,890100007068
7069,Dairy Fresh Milk Powder 1695ml,Dairy,4463,890100007069
7070,Nature's Best Biscuits 1199g,Snacks,2796,890100007070
7071,Dairy Fresh Chips 693g,Snacks,1406,890100007071
7072,Happy Farm Butter 1698ml,Dairy,4410,890100007072
7073,Sunflower Cookies 1414g,Snacks,4080,890100007073
7074,Nature's Best Detergent 266g,Household,2356,890100007074
7075,Dairy Fresh Energy Drink 1434ml,Beverages,1480,890100007075
7076,Happy Farm Butter 896ml,Dairy,2302,890100007076
7077,Sunflower Sanitizer 1722g,Personal Care,196,890100007077
7078,Sunflower Energy Drink 605ml,Beverages,4657,890100007078
7079,Nestle Soft Drink 1382ml,Beverages,1034,890100007079
7080,Gujranwala Lotion 1196g,Personal Care,4990,890100007080
7081,Daily Milk Basmati Rice 271g,Grains & Rice,1069,890100007081
7082,Nestle Maize 1302g,Grains & Rice,1685,890100007082
7083,Daily Milk Lotion 307g,Personal Care,260,890100007083
7084,Dairy Fresh Cleaning Powder 653g,Household,4242,890100007084
7085,Dairy Fresh Cleaning Powder 1669g,Household,4867,890100007085
7086,Chase Up Chocolate 1761g,Snacks,3209,890100007086
7087,Happy Farm Soft Drink 156ml,Beverages,3855,890100007087
7088,Dairy Fresh Basmati Rice 689g,Grains & Rice,4456,890100007088
7089,Dairy Fresh Sanitizer 363g,Personal Care,3581,890100007089
7090,Nestle Maize 1308g,Grains & Rice,3369,890100007090
7091,Happy Farm Juice 1786ml,Beverages,2291,890100007091
7092,Sunflower Sanitizer 830g,Personal Care,56,890100007092
7093,Daily Milk Cleaning Powder 1218g,Household,2321,890100007093
7094,Daily Milk Biscuits 1192g,Snacks,1091,890100007094
7095,Happy Farm Detergent 870g,Household,2678,890100007095
7096,Happy Farm Energy Drink 1438ml,Beverages,2155,890100007096
7097,Chase Up Chips 1829g,Snacks,1657,890100007097
7098,Gujranwala Yogurt 456ml,Dairy,2085,890100007098
7099,Sunflower Lotion 1947g,Personal Care,1970,890100007099
7100,Nature's Best Detergent 1719g,Household,56,890100007100
7101,Dairy Fresh Cheese 883ml,Dairy,1464,890100007101
7102,Dairy Fresh Chocolate 928g,Snacks,75,890100007102
7103,Happy Farm Cleaning Powder 1720g,Household,427,890100007103
7104,Happy Farm Chips 1036g,Snacks,3568,890100007104
7105,Sunflower Corn Flour 1602g,Grains & Rice,65,890100007105
7106,Gujranwala Coffee 374ml,Beverages,3437,890100007106
7107,Gujranwala Sanitizer 272g,Personal Care,1234,890100007107
7108,Happy Farm Milk Powder 894ml,Dairy,612,890100007108
7109,Nestle Soap 1456g,Household,3810,890100007109
7110,Daily Milk Sanitizer 898g,Personal Care,2328,890100007110
7111,Daily Milk Oats 667g,Grains & Rice,5000,890100007111
7112,Chase Up Toothpaste 274g,Personal Care,1482,890100007112
7113,Sunflower Oats 1177g,Grains & Rice,3268,890100007113
7114,Nature's Best Sanitizer 1915g,Personal Care,4136,890100007114
7115,Happy Farm Basmati Rice 817g,Grains & Rice,789,890100007115
7116,Daily Milk Chocolate 466g,Snacks,4925,890100007116
7117,Sunflower Sanitizer 1272g,Personal Care,2760,890100007117
7118,Happy Farm Basmati Rice 405g,Grains & Rice,3869,890100007118
7119,Nature's Best Cleaning Powder 1109g,Household,2989,890100007119
7120,Sunflower Shampoo 1854g,Personal Care,152,890100007120
7121,Happy Farm Soap 1982g,Personal Care,4232,890100007121
7122,Nature's Best Sanitizer 264g,Personal Care,4289,890100007122
7123,Daily Milk Soap 1711g,Household,4796,890100007123
7124,Gujranwala Cookies 838g,Snacks,4252,890100007124
7125,Chase Up Milk Powder 945ml,Dairy,4057,890100007125
7126,Gujranwala Cheese 1058ml,Dairy,714,890100007126
7127,Daily Milk Milk 106ml,Dairy,2173,890100007127
7128,Chase Up Butter 1019ml,Dairy,801,890100007128
7129,Chase Up Energy Drink 310ml,Beverages,1076,890100007129
7130,Nestle Chips 361g,Snacks,4467,890100007130
7131,Happy Farm Corn Flour 1818g,Grains & Rice,4283,890100007131
7132,Dairy Fresh Soap 1818g,Personal Care,3875,890100007132
7133,Gujranwala Shampoo 145g,Personal Care,506,890100007133
7134,Chase Up Oats 1637g,Grains & Rice,3531,890100007134
7135,Nestle Milk 1054ml,Dairy,4647,890100007135
7136,Chase Up Tea 1678ml,Beverages,1015,890100007136
7137,Nature's Best Hand Wash 1115g,Household,2082,890100007137
7138,Nestle Toothpaste 1059g,Personal Care,3678,890100007138
7139,Nestle Milk 831ml,Dairy,3451,890100007139
7140,Sunflower Milk Powder 1563ml,Dairy,3968,890100007140
7141,Dairy Fresh Corn Flour 1148g,Grains & Rice,4188,890100007141
7142,Chase Up Nuts 768g,Snacks,151,890100007142
7143,Gujranwala Wheat Flour 1770g,Grains & Rice,1940,890100007143
7144,Gujranwala Tea 1890ml,Beverages,1332,890100007144
7145,Nature's Best Maize 1475g,Grains & Rice,2419,890100007145
7146,Nestle Sanitizer 937g,Personal Care,2484,890100007146
7147,Dairy Fresh Lotion 385g,Personal Care,4215,890100007147
7148,Happy Farm Cookies 346g,Snacks,111,890100007148
7149,Nature's Best Butter 1973ml,Dairy,4979,890100007149
7150,Chase Up Milk 1480ml,Dairy,4757,890100007150
7151,Nature's Best Soap 1729g,Personal Care,2990,890100007151
7152,Dairy Fresh Soap 932g,Personal Care,637,890100007152
7153,Happy Farm Chocolate 1775g,Snacks,1543,890100007153
7154,Nature's Best Toothpaste 553g,Personal Care,1156,890100007154
7155,Daily Milk Corn Flour 298g,Grains & Rice,4156,890100007155
7156,Nature's Best Shampoo 1800g,Personal Care,4846,890100007156
7157,Nestle Hand Wash 864g,Household,4893,890100007157
7158,Chase Up Wheat Flour 338g,Grains & Rice,941,890100007158
7159,Nature's Best Juice 1430ml,Beverages,1062,890100007159
7160,Daily Milk Chocolate 327g,Snacks,829,890100007160
7161,Sunflower Chocolate 1614g,Snacks,4500,890100007161
7162,Dairy Fresh Yogurt 1679ml,Dairy,4754,890100007162
7163,Happy Farm Chips 1088g,Snacks,2823,890100007163
7164,Happy Farm Tea 247ml,Beverages,1729,890100007164
7165,Gujranwala Lotion 1635g,Personal Care,3415,890100007165
7166,Gujranwala Butter 1955ml,Dairy,2759,890100007166
7167,Sunflower Butter 1699ml,Dairy,665,890100007167
7168,Chase Up Soap 215g,Household,934,890100007168
7169,Gujranwala Butter 1544ml,Dairy,3205,890100007169
7170,Dairy Fresh Cleaning Powder 154g,Household,4369,890100007170
7171,Sunflower Maize 916g,Grains & Rice,4677,890100007171
7172,Happy Farm Hand Wash 1310g,Household,4919,890100007172
7173,Chase Up Maize 712g,Grains & Rice,2206,890100007173
7174,Gujranwala Chocolate 1654g,Snacks,468,890100007174
7175,Happy Farm Lotion 1641g,Personal Care,794,890100007175
7176,Dairy Fresh Tea 1206ml,Beverages,3306,890100007176
7177,Nature's Best Chips 995g,Snacks,3443,890100007177
7178,Happy Farm Nuts 1276g,Snacks,3439,890100007178
7179,Dairy Fresh Butter 1343ml,Dairy,913,890100007179
7180,Gujranwala Dishwashing Liquid 1821g,Household,1761,890100007180
7181,Sunflower Basmati Rice 413g,Grains & Rice,3313,890100007181
7182,Happy Farm Juice 1546ml,Beverages,2925,890100007182
7183,Nature's Best Cookies 1686g,Snacks,4318,890100007183
7184,Nestle Coffee 625ml,Beverages,4515,890100007184
7185,Chase Up Cleaning Powder 1638g,Household,2910,890100007185
7186,Sunflower Sanitizer 1846g,Personal Care,3501,890100007186
7187,Gujranwala Cleaning Powder 281g,Household,2163,890100007187
7188,Dairy Fresh Maize 1983g,Grains & Rice,3038,890100007188
7189,Sunflower Toothpaste 1678g,Personal Care,2354,890100007189
7190,Daily Milk Soap 1625g,Household,4904,890100007190
7191,Gujranwala Cheese 1021ml,Dairy,3653,890100007191
7192,Dairy Fresh Soft Drink 995ml,Beverages,1087,890100007192
7193,Gujranwala Corn Flour 1004g,Grains & Rice,3707,890100007193
7194,Happy Farm Oats 1123g,Grains & Rice,1316,890100007194
7195,Nature's Best Biscuits 533g,Snacks,599,890100007195
7196,Chase Up Soft Drink 258ml,Beverages,927,890100007196
7197,Gujranwala Soft Drink 456ml,Beverages,664,890100007197
7198,Daily Milk Soft Drink 1180ml,Beverages,4491,890100007198
7199,Nestle Cleaning Powder 399g,Household,1907,890100007199
7200,Happy Farm Tea 1266ml,Beverages,1423,890100007200
7201,Sunflower Chocolate 969g,Snacks,125,890100007201
7202,Gujranwala Nuts 1074g,Snacks,514,890100007202
7203,Sunflower Wheat Flour 438g,Grains & Rice,3633,890100007203
7204,Daily Milk Dishwashing Liquid 1746g,Household,2028,890100007204
7205,Daily Milk Butter 1989ml,Dairy,3764,890100007205
7206,Gujranwala Shampoo 1070g,Personal Care,1190,890100007206
7207,Chase Up Energy Drink 1197ml,Beverages,2909,890100007207
7208,Daily Milk Butter 429ml,Dairy,4074,890100007208
7209,Gujranwala Shampoo 560g,Personal Care,2861,890100007209
7210,Gujranwala Biscuits 205g,Snacks,3610,890100007210
7211,Happy Farm Coffee 1704ml,Beverages,4869,890100007211
7212,Daily Milk Energy Drink 1645ml,Beverages,4511,890100007212
7213,Happy Farm Dishwashing Liquid 993g,Household,3180,890100007213
7214,Dairy Fresh Cheese 531ml,Dairy,1068,890100007214
7215,Daily Milk Chips 1066g,Snacks,2332,890100007215
7216,Happy Farm Detergent 1495g,Household,132,890100007216
7217,Gujranwala Biscuits 207g,Snacks,2985,890100007217
7218,Happy Farm Basmati Rice 1097g,Grains & Rice,2075,890100007218
7219,Nature's Best Soap 1450g,Personal Care,2917,890100007219
7220,Daily Milk Butter 1952ml,Dairy,3151,890100007220
7221,Nature's Best Juice 1239ml,Beverages,455,890100007221
7222,Nature's Best Butter 840ml,Dairy,4498,890100007222
7223,Nestle Cookies 295g,Snacks,1800,890100007223
7224,Nature's Best Cleaning Powder 1879g,Household,3902,890100007224
7225,Happy Farm Energy Drink 426ml,Beverages,4114,890100007225
7226,Dairy Fresh Cleaning Powder 1959g,Household,2058,890100007226
7227,Happy Farm Detergent 488g,Household,4861,890100007227
7228,Happy Farm Coffee 1414ml,Beverages,296,890100007228
7229,Daily Milk Coffee 1048ml,Beverages,4278,890100007229
7230,Happy Farm Cleaning Powder 221g,Household,3047,890100007230
7231,Dairy Fresh Detergent 204g,Household,299,890100007231
7232,Chase Up Cleaning Powder 457g,Household,1150,890100007232
7233,Sunflower Detergent 775g,Household,2641,890100007233
7234,Nature's Best Cookies 615g,Snacks,1969,890100007234
7235,Happy Farm Sanitizer 392g,Personal Care,2021,890100007235
7236,Happy Farm Lotion 1894g,Personal Care,2023,890100007236
7237,Nature's Best Biscuits 597g,Snacks,1440,890100007237
7238,Chase Up Corn Flour 1764g,Grains & Rice,3192,890100007238
7239,Gujranwala Nuts 1343g,Snacks,897,890100007239
7240,Daily Milk Shampoo 1369g,Personal Care,2642,890100007240
7241,Gujranwala Lotion 1794g,Personal Care,526,890100007241
7242,Nature's Best Energy Drink 1807ml,Beverages,313,890100007242
7243,Nestle Oats 1594g,Grains & Rice,3878,890100007243
7244,Gujranwala Wheat Flour 1616g,Grains & Rice,1564,890100007244
7245,Happy Farm Yogurt 1054ml,Dairy,337,890100007245
7246,Chase Up Cleaning Powder 700g,Household,1291,890100007246
7247,Daily Milk Nuts 441g,Snacks,4692,890100007247
7248,Gujranwala Tea 649ml,Beverages,3348,890100007248
7249,Chase Up Wheat Flour 1580g,Grains & Rice,1832,890100007249
7250,Chase Up Juice 1052ml,Beverages,921,890100007250
7251,Sunflower Butter 1017ml,Dairy,688,890100007251
7252,Chase Up Wheat Flour 1802g,Grains & Rice,2513,890100007252
7253,Daily Milk Maize 243g,Grains & Rice,2952,890100007253
7254,Chase Up Soap 929g,Household,4100,890100007254
7255,Happy Farm Cheese 562ml,Dairy,830,890100007255
7256,Chase Up Detergent 276g,Household,3477,890100007256
7257,Nature's Best Coffee 391ml,Beverages,4062,890100007257
7258,Daily Milk Basmati Rice 1779g,Grains & Rice,1978,890100007258
7259,Sunflower Oats 1614g,Grains & Rice,2851,890100007259
7260,Sunflower Coffee 1850ml,Beverages,2958,890100007260
7261,Nestle Wheat Flour 650g,Grains & Rice,2871,890100007261
7262,Sunflower Corn Flour 1891g,Grains & Rice,1282,890100007262
7263,Gujranwala Shampoo 1646g,Personal Care,1211,890100007263
7264,Dairy Fresh Nuts 1962g,Snacks,1198,890100007264
7265,Dairy Fresh Sanitizer 1781g,Personal Care,2112,890100007265
7266,Nestle Lotion 1328g,Personal Care,2276,890100007266
7267,Nestle Maize 388g,Grains & Rice,3402,890100007267
7268,Gujranwala Soap 1126g,Personal Care,1641,890100007268
7269,Happy Farm Shampoo 1076g,Personal Care,2545,890100007269
7270,Sunflower Tea 1968ml,Beverages,61,890100007270
7271,Sunflower Tea 1573ml,Beverages,1917,890100007271
7272,Daily Milk Soap 147g,Household,995,890100007272
7273,Chase Up Soap 1763g,Personal Care,4980,890100007273
7274,Happy Farm Milk 1127ml,Dairy,1503,890100007274
7275,Daily Milk Nuts 356g,Snacks,813,890100007275
7276,Nature's Best Corn Flour 1307g,Grains & Rice,4008,890100007276
7277,Sunflower Energy Drink 1877ml,Beverages,374,890100007277
7278,Happy Farm Lotion 116g,Personal Care,291,890100007278
7279,Chase Up Soft Drink 344ml,Beverages,3324,890100007279
7280,Chase Up Soft Drink 101ml,Beverages,3697,890100007280
7281,Dairy Fresh Wheat Flour 267g,Grains & Rice,4340,890100007281
7282,Gujranwala Chocolate 805g,Snacks,4568,890100007282
7283,Sunflower Wheat Flour 1529g,Grains & Rice,4151,890100007283
7284,Nestle Chocolate 584g,Snacks,640,890100007284
7285,Daily Milk Soft Drink 546ml,Beverages,4239,890100007285
7286,Nature's Best Cheese 1544ml,Dairy,3390,890100007286
7287,Sunflower Soap 819g,Household,103,890100007287
7288,Nature's Best Maize 486g,Grains & Rice,3379,890100007288
7289,Chase Up Sanitizer 1660g,Personal Care,3076,890100007289
7290,Nature's Best Basmati Rice 1671g,Grains & Rice,3943,890100007290
7291,Daily Milk Nuts 1724g,Snacks,1556,890100007291
7292,Happy Farm Energy Drink 165ml,Beverages,4731,890100007292
7293,Dairy Fresh Juice 1557ml,Beverages,1258,890100007293
7294,Nature's Best Hand Wash 1057g,Household,472,890100007294
7295,Daily Milk Detergent 567g,Household,1729,890100007295
7296,Nature's Best Biscuits 1208g,Snacks,4840,890100007296
7297,Happy Farm Tea 1634ml,Beverages,1816,890100007297
7298,Nature's Best Yogurt 1239ml,Dairy,3855,890100007298
7299,Gujranwala Detergent 939g,Household,2415,890100007299
7300,Sunflower Hand Wash 1096g,Household,124,890100007300
7301,Nature's Best Yogurt 510ml,Dairy,4936,890100007301
7302,Happy Farm Oats 658g,Grains & Rice,1295,890100007302
7303,Sunflower Nuts 455g,Snacks,3543,890100007303
7304,Dairy Fresh Cheese 1434ml,Dairy,2540,890100007304
7305,Dairy Fresh Oats 1817g,Grains & Rice,3724,890100007305
7306,Happy Farm Dishwashing Liquid 350g,Household,710,890100007306
7307,Gujranwala Sanitizer 1444g,Personal Care,1256,890100007307
7308,Daily Milk Chocolate 1394g,Snacks,2604,890100007308
7309,Nature's Best Coffee 369ml,Beverages,4737,890100007309
7310,Daily Milk Soap 1091g,Household,3079,890100007310
7311,Happy Farm Cookies 420g,Snacks,4450,890100007311
7312,Happy Farm Cleaning Powder 763g,Household,1282,890100007312
7313,Daily Milk Dishwashing Liquid 1885g,Household,1760,890100007313
7314,Chase Up Milk Powder 1809ml,Dairy,1861,890100007314
7315,Daily Milk Butter 1056ml,Dairy,1053,890100007315
7316,Daily Milk Cheese 699ml,Dairy,2044,890100007316
7317,Happy Farm Wheat Flour 1349g,Grains & Rice,3239,890100007317
7318,Nature's Best Shampoo 1051g,Personal Care,1262,890100007318
7319,Gujranwala Shampoo 555g,Personal Care,1938,890100007319
7320,Happy Farm Lotion 1571g,Personal Care,151,890100007320
7321,Dairy Fresh Lotion 795g,Personal Care,3437,890100007321
7322,Nestle Cookies 1296g,Snacks,1299,890100007322
7323,Nestle Coffee 1373ml,Beverages,937,890100007323
7324,Happy Farm Juice 1721ml,Beverages,1002,890100007324
7325,Nestle Cheese 160ml,Dairy,2890,890100007325
7326,Happy Farm Soft Drink 1659ml,Beverages,3839,890100007326
7327,Daily Milk Nuts 1230g,Snacks,2339,890100007327
7328,Gujranwala Biscuits 1344g,Snacks,1412,890100007328
7329,Daily Milk Cleaning Powder 440g,Household,4580,890100007329
7330,Nestle Toothpaste 920g,Personal Care,1301,890100007330
7331,Gujranwala Tea 1537ml,Beverages,4733,890100007331
7332,Chase Up Wheat Flour 428g,Grains & Rice,956,890100007332
7333,Daily Milk Biscuits 1983g,Snacks,319,890100007333
7334,Happy Farm Hand Wash 1531g,Household,808,890100007334
7335,Chase Up Milk 1259ml,Dairy,1263,890100007335
7336,Gujranwala Soap 1039g,Household,2301,890100007336
7337,Gujranwala Wheat Flour 1208g,Grains & Rice,1607,890100007337
7338,Gujranwala Butter 703ml,Dairy,2052,890100007338
7339,Sunflower Tea 201ml,Beverages,4046,890100007339
7340,Happy Farm Toothpaste 1728g,Personal Care,2026,890100007340
7341,Happy Farm Soap 1440g,Household,4881,890100007341
7342,Sunflower Soap 1092g,Personal Care,2632,890100007342
7343,Nature's Best Chips 1353g,Snacks,1954,890100007343
7344,Sunflower Toothpaste 1433g,Personal Care,4417,890100007344
7345,Gujranwala Milk Powder 1451ml,Dairy,2361,890100007345
7346,Dairy Fresh Cleaning Powder 777g,Household,2255,890100007346
7347,Chase Up Butter 1486ml,Dairy,4546,890100007347
7348,Sunflower Lotion 1255g,Personal Care,2103,890100007348
7349,Dairy Fresh Shampoo 1975g,Personal Care,3063,890100007349
7350,Nature's Best Shampoo 1081g,Personal Care,4121,890100007350
7351,Sunflower Sanitizer 432g,Personal Care,407,890100007351
7352,Chase Up Nuts 1502g,Snacks,2508,890100007352
7353,Daily Milk Shampoo 1642g,Personal Care,2409,890100007353
7354,Gujranwala Shampoo 486g,Personal Care,2864,890100007354
7355,Nature's Best Hand Wash 499g,Household,4207,890100007355
7356,Happy Farm Cleaning Powder 1073g,Household,3880,890100007356
7357,Happy Farm Wheat Flour 898g,Grains & Rice,959,890100007357
7358,Gujranwala Maize 1779g,Grains & Rice,3731,890100007358
7359,Happy Farm Basmati Rice 1221g,Grains & Rice,4737,890100007359
7360,Daily Milk Detergent 1209g,Household,4220,890100007360
7361,Happy Farm Energy Drink 648ml,Beverages,4066,890100007361
7362,Sunflower Soap 765g,Household,4160,890100007362
7363,Happy Farm Milk 751ml,Dairy,3065,890100007363
7364,Chase Up Shampoo 758g,Personal Care,2118,890100007364
7365,Nestle Cleaning Powder 674g,Household,605,890100007365
7366,Gujranwala Butter 630ml,Dairy,931,890100007366
7367,Nature's Best Coffee 983ml,Beverages,1996,890100007367
7368,Dairy Fresh Chips 621g,Snacks,4322,890100007368
7369,Nature's Best Wheat Flour 1458g,Grains & Rice,4332,890100007369
7370,Dairy Fresh Hand Wash 453g,Household,1951,890100007370
7371,Gujranwala Juice 980ml,Beverages,3439,890100007371
7372,Happy Farm Cheese 1168ml,Dairy,2705,890100007372
7373,Nature's Best Tea 1482ml,Beverages,1338,890100007373
7374,Gujranwala Chocolate 1363g,Snacks,3027,890100007374
7375,Nature's Best Nuts 664g,Snacks,670,890100007375
7376,Nature's Best Soft Drink 257ml,Beverages,4414,890100007376
7377,Sunflower Milk Powder 1494ml,Dairy,1920,890100007377
7378,Gujranwala Dishwashing Liquid 1979g,Household,765,890100007378
7379,Daily Milk Milk Powder 1306ml,Dairy,2181,890100007379
7380,Gujranwala Hand Wash 750g,Household,1593,890100007380
7381,Happy Farm Sanitizer 1621g,Personal Care,940,890100007381
7382,Happy Farm Dishwashing Liquid 1901g,Household,2751,890100007382
7383,Dairy Fresh Basmati Rice 1753g,Grains & Rice,4439,890100007383
7384,Chase Up Toothpaste 719g,Personal Care,4898,890100007384
7385,Daily Milk Detergent 1558g,Household,1721,890100007385
7386,Gujranwala Tea 302ml,Beverages,4468,890100007386
7387,Happy Farm Cookies 813g,Snacks,2007,890100007387
7388,Nature's Best Butter 1600ml,Dairy,59,890100007388
7389,Dairy Fresh Detergent 1959g,Household,801,890100007389
7390,Chase Up Tea 1897ml,Beverages,3423,890100007390
7391,Nature's Best Biscuits 1163g,Snacks,3580,890100007391
7392,Gujranwala Shampoo 1264g,Personal Care,4931,890100007392
7393,Gujranwala Coffee 620ml,Beverages,3327,890100007393
7394,Gujranwala Corn Flour 1717g,Grains & Rice,3944,890100007394
7395,Sunflower Juice 558ml,Beverages,2960,890100007395
7396,Nestle Milk 319ml,Dairy,4673,890100007396
7397,Gujranwala Lotion 1735g,Personal Care,3110,890100007397
7398,Nature's Best Juice 1897ml,Beverages,4325,890100007398
7399,Sunflower Lotion 308g,Personal Care,1114,890100007399
7400,Daily Milk Milk Powder 582ml,Dairy,4185,890100007400
